"lastTradeDate","Type","ask","bid","change","contractSize","contractSymbol","currency","expiration","impliedVolatility","inTheMoney","lastPrice","openInterest","percentChange","strike","volume","tic","Date","Expiration","tau","mid","Spot"
2023-03-21,"calls",1.34,1.15,0,"REGULAR","IEF230915C00105000","USD",2023-09-15,0.122445299072266,FALSE,1.1,76,0,105,27,"IEF","2023-03-21",2023-09-15,0.706349206349206,1.245,98
2023-03-16,"calls",1.13,0.93,0,"REGULAR","IEF230915C00106000","USD",2023-09-15,0.123177713623047,FALSE,0.94,25,0,106,NA,"IEF","2023-03-16",2023-09-15,0.726190476190476,1.03,98.099998
2023-03-16,"calls",0.97,0.76,0,"REGULAR","IEF230915C00107000","USD",2023-09-15,0.124947715454102,FALSE,0.78,68,0,107,57,"IEF","2023-03-16",2023-09-15,0.726190476190476,0.865,98.099998
2023-03-15,"calls",0.77,0.62,0,"REGULAR","IEF230915C00108000","USD",2023-09-15,0.123299782714844,FALSE,1.07,20,0,108,5,"IEF","2023-03-15",2023-09-15,0.73015873015873,0.695,98.989998
2023-03-16,"calls",0.67,0.52,0,"REGULAR","IEF230915C00109000","USD",2023-09-15,0.125741164550781,FALSE,0.72,19,0,109,NA,"IEF","2023-03-16",2023-09-15,0.726190476190476,0.595,98.099998
2023-03-15,"calls",0.56,0.43,0,"REGULAR","IEF230915C00110000","USD",2023-09-15,0.126717717285156,FALSE,0.71,25,0,110,20,"IEF","2023-03-15",2023-09-15,0.73015873015873,0.495,98.989998
2023-03-14,"calls",0.41,0.31,0,"REGULAR","IEF230915C00112000","USD",2023-09-15,0.130257720947266,FALSE,0.3,1,0,112,NA,"IEF","2023-03-14",2023-09-15,0.734126984126984,0.36,97.580002
2023-03-22,"calls",0.34,0.26,-0.3,"REGULAR","IEF230915C00113000","USD",2023-09-15,0.13086806640625,FALSE,0.25,200,-54.545456,113,40,"IEF","2023-03-22",2023-09-15,0.702380952380952,0.3,99.290001
2023-02-21,"calls",0.26,0.19,0,"REGULAR","IEF230915C00115000","USD",2023-09-15,0.135506691894531,FALSE,0.06,15,0,115,5,"IEF","2023-02-21",2023-09-15,0.817460317460317,0.225,95.164818
2023-02-17,"calls",0.1,0,0,"REGULAR","IEF230915C00140000","USD",2023-09-15,0.227546787109375,FALSE,0.01,1,0,140,1,"IEF","2023-02-17",2023-09-15,0.833333333333333,0.05,96.212677
2023-02-06,"calls",46.2,45.25,0,"REGULAR","IEF240119C00050000","USD",2024-01-19,1e-05,TRUE,47.95,4,0,50,NA,"IEF","2023-02-06",2024-01-19,1.37698412698413,45.725,97.549927
2022-09-27,"calls",28.95,24.6,0,"REGULAR","IEF240119C00070000","USD",2024-01-19,1e-05,TRUE,25,25,0,70,25,"IEF","2022-09-27",2024-01-19,1.90079365079365,26.775,93.411125
2023-03-22,"calls",25.65,24.55,0.25,"REGULAR","IEF240119C00075000","USD",2024-01-19,0.271125452880859,TRUE,24.25,1,1.0416667,75,2,"IEF","2023-03-22",2024-01-19,1.20238095238095,25.1,99.290001
2022-12-21,"calls",0,0,0,"REGULAR","IEF240119C00080000","USD",2024-01-19,1e-05,TRUE,18.75,7,0,80,1,"IEF","2022-12-21",2024-01-19,1.56349206349206,0,96.81369
2023-02-21,"calls",16.3,15.05,0,"REGULAR","IEF240119C00085000","USD",2024-01-19,0.207588490600586,TRUE,12.25,98,0,85,1,"IEF","2023-02-21",2024-01-19,1.31746031746032,15.675,95.164818
2023-03-20,"calls",11.75,10.65,0,"REGULAR","IEF240119C00090000","USD",2024-01-19,0.174385697631836,TRUE,10.9,23,0,90,9,"IEF","2023-03-20",2024-01-19,1.21031746031746,11.2,98.860001
2022-09-22,"calls",7.8,6.95,0,"REGULAR","IEF240119C00092000","USD",2024-01-19,0.0786224951171875,TRUE,9.92,20,0,92,1,"IEF","2022-09-22",2024-01-19,1.92063492063492,7.375,95.525124
2022-11-10,"calls",9.5,8.8,0,"REGULAR","IEF240119C00093000","USD",2024-01-19,0.166695344848633,TRUE,7.4,1,0,93,1,"IEF","2022-11-10",2024-01-19,1.72619047619048,9.15,95.362343
2022-12-15,"calls",8.45,8,0,"REGULAR","IEF240119C00094000","USD",2024-01-19,0.153694986572266,TRUE,9.15,3,0,94,1,"IEF","2022-12-15",2024-01-19,1.58730158730159,8.225,98.446838
2023-03-20,"calls",7.6,7.1,0,"REGULAR","IEF240119C00095000","USD",2024-01-19,0.146553944702148,TRUE,7.02,60,0,95,1,"IEF","2023-03-20",2024-01-19,1.21031746031746,7.35,98.860001
2023-03-14,"calls",6.85,6.4,0,"REGULAR","IEF240119C00096000","USD",2024-01-19,0.141854284667969,TRUE,5.6,215,0,96,4,"IEF","2023-03-14",2024-01-19,1.23412698412698,6.625,97.580002
2023-03-15,"calls",6.15,5.6,0,"REGULAR","IEF240119C00097000","USD",2024-01-19,0.13788703918457,TRUE,6.15,50,0,97,6,"IEF","2023-03-15",2024-01-19,1.23015873015873,5.875,98.989998
2023-03-21,"calls",5.5,5,0,"REGULAR","IEF240119C00098000","USD",2024-01-19,0.134591173706055,TRUE,4.53,197,0,98,2,"IEF","2023-03-21",2024-01-19,1.20634920634921,5.25,98
2023-03-20,"calls",5.1,4.4,0,"REGULAR","IEF240119C00099000","USD",2024-01-19,0.137459797363281,TRUE,4.9,41,0,99,3,"IEF","2023-03-20",2024-01-19,1.21031746031746,4.75,98.860001
2023-03-20,"calls",4.4,3.85,0,"REGULAR","IEF240119C00100000","USD",2024-01-19,0.131051170043945,FALSE,4.02,233,0,100,1,"IEF","2023-03-20",2024-01-19,1.21031746031746,4.125,98.860001
2023-03-21,"calls",4,3.35,0,"REGULAR","IEF240119C00101000","USD",2024-01-19,0.13202772277832,FALSE,3.17,13,0,101,1,"IEF","2023-03-21",2024-01-19,1.20634920634921,3.675,98
2023-03-15,"calls",3.45,2.89,0,"REGULAR","IEF240119C00102000","USD",2024-01-19,0.127938408203125,FALSE,3.75,239,0,102,4,"IEF","2023-03-15",2024-01-19,1.23015873015873,3.17,98.989998
2023-03-20,"calls",3.05,2.55,0,"REGULAR","IEF240119C00103000","USD",2024-01-19,0.127083924560547,FALSE,2.88,29,0,103,10,"IEF","2023-03-20",2024-01-19,1.21031746031746,2.8,98.860001
2023-03-22,"calls",2.79,2.24,-0.109999895,"REGULAR","IEF240119C00104000","USD",2024-01-19,0.129403237304688,FALSE,1.99,0,-5.2380905,104,2,"IEF","2023-03-22",2024-01-19,1.20238095238095,2.515,99.290001
2023-03-21,"calls",2.33,1.92,0,"REGULAR","IEF240119C00105000","USD",2024-01-19,0.124886680908203,FALSE,1.83,594,0,105,10,"IEF","2023-03-21",2024-01-19,1.20634920634921,2.125,98
2023-03-21,"calls",2.04,1.65,0,"REGULAR","IEF240119C00106000","USD",2024-01-19,0.124520473632813,FALSE,1.52,0,0,106,1,"IEF","2023-03-21",2024-01-19,1.20634920634921,1.845,98
2023-02-10,"calls",1.27,0.77,0,"REGULAR","IEF240119C00107000","USD",2024-01-19,0.10663735168457,FALSE,0.8,13,0,107,2,"IEF","2023-02-10",2024-01-19,1.36111111111111,1.02,96.761543
2022-10-19,"calls",0,0,0,"REGULAR","IEF240119C00108000","USD",2024-01-19,0.01563484375,FALSE,1.5,8,0,108,5,"IEF","2022-10-19",2024-01-19,1.81349206349206,0,92.672958
2023-03-16,"calls",1.39,1.06,0,"REGULAR","IEF240119C00109000","USD",2024-01-19,0.125497026367188,FALSE,1.38,16,0,109,4,"IEF","2023-03-16",2024-01-19,1.22619047619048,1.225,98.099998
2023-03-22,"calls",1.19,0.91,0.66999996,"REGULAR","IEF240119C00110000","USD",2024-01-19,0.124703577270508,FALSE,1,226,203.03027,110,3,"IEF","2023-03-22",2024-01-19,1.20238095238095,1.05,99.290001
2023-03-16,"calls",0.97,0.66,0,"REGULAR","IEF240119C00112000","USD",2024-01-19,0.128304615478516,FALSE,0.79,0,0,112,60,"IEF","2023-03-16",2024-01-19,1.22619047619048,0.815,98.099998
2023-03-20,"calls",0.82,0.55,0,"REGULAR","IEF240119C00113000","USD",2024-01-19,0.127389097290039,FALSE,0.73,12,0,113,10,"IEF","2023-03-20",2024-01-19,1.21031746031746,0.685,98.860001
2023-02-16,"calls",0.89,0.54,0,"REGULAR","IEF240119C00114000","USD",2024-01-19,0.136605313720703,FALSE,0.15,7,0,114,4,"IEF","2023-02-16",2024-01-19,1.33730158730159,0.715,95.943222
2023-03-20,"calls",0.64,0.4,0,"REGULAR","IEF240119C00115000","USD",2024-01-19,0.129281168212891,FALSE,0.56,0,0,115,100,"IEF","2023-03-20",2024-01-19,1.21031746031746,0.52,98.860001
2022-12-27,"calls",0.32,0.18,0,"REGULAR","IEF240119C00116000","USD",2024-01-19,0.1132901171875,FALSE,0.35,3,0,116,3,"IEF","2022-12-27",2024-01-19,1.53968253968254,0.25,95.539047
2022-12-30,"calls",0.24,0.14,0,"REGULAR","IEF240119C00117000","USD",2024-01-19,0.110970804443359,FALSE,0.24,153,0,117,150,"IEF","2022-12-30",2024-01-19,1.52777777777778,0.19,95.379707
2023-01-25,"calls",0.13,0.04,0,"REGULAR","IEF240119C00118000","USD",2024-01-19,0.102792175292969,FALSE,0.21,52,0,118,1,"IEF","2023-01-25",2024-01-19,1.42460317460317,0.085,99.114037
2022-09-01,"calls",0.88,0.38,0,"REGULAR","IEF240119C00119000","USD",2024-01-19,0.163582583007813,FALSE,1.1,40,0,119,20,"IEF","2022-09-01",2024-01-19,2.00396825396825,0.63,98.745522
2023-03-20,"calls",0.33,0.17,0,"REGULAR","IEF240119C00120000","USD",2024-01-19,0.132577033691406,FALSE,0.25,156,0,120,100,"IEF","2023-03-20",2024-01-19,1.21031746031746,0.25,98.860001
2022-12-16,"calls",0.18,0.1,0,"REGULAR","IEF240119C00121000","USD",2024-01-19,0.121590815429687,FALSE,0.38,2,0,121,1,"IEF","2022-12-16",2024-01-19,1.58333333333333,0.14,98.197884
2022-03-22,"calls",1.3,0.59,0,"REGULAR","IEF240119C00123000","USD",2024-01-19,0.205574350585937,FALSE,1.05,1,0,123,NA,"IEF","2022-03-22",2024-01-19,2.65079365079365,0.945,104.849998
2023-03-10,"calls",0.18,0.09,0,"REGULAR","IEF240119C00124000","USD",2024-01-19,0.133553586425781,FALSE,0.11,2,0,124,NA,"IEF","2023-03-10",2024-01-19,1.25,0.135,97.330002
2022-12-19,"calls",0.14,0.06,0,"REGULAR","IEF240119C00125000","USD",2024-01-19,0.131600480957031,FALSE,0.2,28,0,125,10,"IEF","2022-12-19",2024-01-19,1.57142857142857,0.1,97.401222
2022-11-02,"calls",0.15,0.02,0,"REGULAR","IEF240119C00140000","USD",2024-01-19,0.184578466796875,FALSE,0.11,2,0,140,1,"IEF","2022-11-02",2024-01-19,1.75793650793651,0.085,93.269417
2022-12-16,"calls",0.1,0,0,"REGULAR","IEF240119C00150000","USD",2024-01-19,0.202644692382812,FALSE,0.06,54,0,150,2,"IEF","2022-12-16",2024-01-19,1.58333333333333,0.05,98.197884
2022-05-25,"calls",0.22,0.03,0,"REGULAR","IEF240119C00155000","USD",2024-01-19,0.242195078125,FALSE,0.34,1,0,155,NA,"IEF","2022-05-25",2024-01-19,2.3968253968254,0.125,102.396393
2022-10-04,"calls",0.1,0.01,0,"REGULAR","IEF240119C00160000","USD",2024-01-19,0.229011616210938,FALSE,0.12,5,0,160,92,"IEF","2022-10-04",2024-01-19,1.87301587301587,0.055,96.147087
2022-11-22,"calls",0.1,0,0,"REGULAR","IEF240119C00165000","USD",2024-01-19,0.241218525390625,FALSE,0.05,22,0,165,2,"IEF","2022-11-22",2024-01-19,1.67857142857143,0.05,95.83847
2022-06-21,"calls",0.1,0.01,0,"REGULAR","IEF240119C00170000","USD",2024-01-19,0.253425434570313,FALSE,0.1,98,0,170,121,"IEF","2022-06-21",2024-01-19,2.28968253968254,0.055,97.973648
2022-11-22,"calls",0.09,0,0,"REGULAR","IEF240119C00175000","USD",2024-01-19,0.261237856445312,FALSE,0.05,820,0,175,5,"IEF","2022-11-22",2024-01-19,1.67857142857143,0.045,95.83847
2022-09-26,"calls",43,38.05,0,"REGULAR","IEF240621C00055000","USD",2024-06-21,1e-05,TRUE,41.5,1,0,55,NA,"IEF","2022-09-26",2024-06-21,2.51587301587302,40.525,94.053223
2022-11-29,"calls",21.5,16.5,0,"REGULAR","IEF240621C00080000","USD",2024-06-21,0.216926776123047,TRUE,19.22,0,0,80,1,"IEF","2022-11-29",2024-06-21,2.26190476190476,19,95.957497
2022-10-11,"calls",0,0,0,"REGULAR","IEF240621C00090000","USD",2024-06-21,1e-05,TRUE,10.55,1,0,90,1,"IEF","2022-10-11",2024-06-21,2.45634920634921,0,93.929985
2022-10-21,"calls",10.75,10,0,"REGULAR","IEF240621C00091000","USD",2024-06-21,0.133401000061035,TRUE,8.75,5,0,91,3,"IEF","2022-10-21",2024-06-21,2.41666666666667,10.375,92.187973
2022-09-26,"calls",9.1,8.05,0,"REGULAR","IEF240621C00093000","USD",2024-06-21,0.125313922729492,TRUE,8.81,1,0,93,1,"IEF","2022-09-26",2024-06-21,2.51587301587302,8.575,94.053223
2022-10-21,"calls",8.8,8.05,0,"REGULAR","IEF240621C00094000","USD",2024-06-21,0.133797724609375,TRUE,6.75,6,0,94,3,"IEF","2022-10-21",2024-06-21,2.41666666666667,8.425,92.187973
2023-03-20,"calls",9.05,8.1,0,"REGULAR","IEF240621C00095000","USD",2024-06-21,0.154244297485352,TRUE,8.35,0,0,95,1,"IEF","2023-03-20",2024-06-21,1.82142857142857,8.575,98.860001
2023-03-02,"calls",7.7,6.8,0,"REGULAR","IEF240621C00097000","USD",2024-06-21,0.148201877441406,TRUE,4.5,48,0,97,20,"IEF","2023-03-02",2024-06-21,1.89285714285714,7.25,94.410004
2023-03-20,"calls",7.05,6.2,0,"REGULAR","IEF240621C00098000","USD",2024-06-21,0.144997563781738,TRUE,6.45,10,0,98,1,"IEF","2023-03-20",2024-06-21,1.82142857142857,6.625,98.860001
2023-03-02,"calls",6.45,5.55,0,"REGULAR","IEF240621C00099000","USD",2024-06-21,0.142464630126953,TRUE,3.45,3,0,99,1,"IEF","2023-03-02",2024-06-21,1.89285714285714,6,94.410004
2022-09-27,"calls",0,0,0,"REGULAR","IEF240621C00100000","USD",2024-06-21,0.00196310546875,FALSE,5.44,9,0,100,1,"IEF","2022-09-27",2024-06-21,2.51190476190476,0,93.411125
2023-03-20,"calls",5.35,4.2,0,"REGULAR","IEF240621C00101000","USD",2024-06-21,0.137978591003418,FALSE,5.07,6,0,101,1,"IEF","2023-03-20",2024-06-21,1.82142857142857,4.775,98.860001
2023-03-15,"calls",4.45,3.5,0,"REGULAR","IEF240621C00103000","USD",2024-06-21,0.135750830078125,FALSE,4.16,14,0,103,1,"IEF","2023-03-15",2024-06-21,1.84126984126984,3.975,98.989998
2023-03-10,"calls",3.65,2.67,0,"REGULAR","IEF240621C00105000","USD",2024-06-21,0.133492551879883,FALSE,2.2,13,0,105,1,"IEF","2023-03-10",2024-06-21,1.86111111111111,3.16,97.330002
2023-03-15,"calls",3.3,2.39,0,"REGULAR","IEF240621C00106000","USD",2024-06-21,0.132638068237305,FALSE,3.12,6,0,106,1,"IEF","2023-03-15",2024-06-21,1.84126984126984,2.845,98.989998
2023-02-15,"calls",3.75,1.37,0,"REGULAR","IEF240621C00107000","USD",2024-06-21,0.150765328369141,FALSE,1.35,130,0,107,10,"IEF","2023-02-15",2024-06-21,1.95238095238095,2.56,96.262566
2023-01-13,"calls",1.38,0.84,0,"REGULAR","IEF240621C00109000","USD",2024-06-21,0.101876657104492,FALSE,1.9,1,0,109,1,"IEF","2023-01-13",2024-06-21,2.08333333333333,1.11,98.576286
2023-03-17,"calls",2.18,1.48,0,"REGULAR","IEF240621C00110000","USD",2024-06-21,0.130623928222656,FALSE,1.35,35,0,110,1,"IEF","2023-03-17",2024-06-21,1.83333333333333,1.83,99.260002
2023-03-16,"calls",1.78,1.18,0,"REGULAR","IEF240621C00112000","USD",2024-06-21,0.130745997314453,FALSE,1.28,0,0,112,20,"IEF","2023-03-16",2024-06-21,1.83730158730159,1.48,98.099998
2022-08-04,"calls",3.05,1.86,0,"REGULAR","IEF240621C00113000","USD",2024-06-21,0.172066384887695,FALSE,4,1,0,113,NA,"IEF","2022-08-04",2024-06-21,2.72619047619048,2.455,103.638947
2023-01-13,"calls",0.67,0.37,0,"REGULAR","IEF240621C00114000","USD",2024-06-21,0.102120795288086,FALSE,1,0,0,114,1,"IEF","2023-01-13",2024-06-21,2.08333333333333,0.52,98.576286
2023-03-13,"calls",1.31,0.82,0,"REGULAR","IEF240621C00115000","USD",2024-06-21,0.131356342773437,FALSE,0.98,151,0,115,171,"IEF","2023-03-13",2024-06-21,1.84920634920635,1.065,98.510002
2022-09-26,"calls",1.46,0.8,0,"REGULAR","IEF240621C00117000","USD",2024-06-21,0.146248771972656,FALSE,1.25,2,0,117,1,"IEF","2022-09-26",2024-06-21,2.51587301587302,1.13,94.053223
2022-12-30,"calls",0.4,0.22,0,"REGULAR","IEF240621C00120000","USD",2024-06-21,0.112557702636719,FALSE,0.41,142,0,120,141,"IEF","2022-12-30",2024-06-21,2.13888888888889,0.31,95.379707
2022-12-30,"calls",0.14,0.06,0,"REGULAR","IEF240621C00130000","USD",2024-06-21,0.121834953613281,FALSE,0.16,53,0,130,30,"IEF","2022-12-30",2024-06-21,2.13888888888889,0.1,95.379707
2022-12-14,"calls",0.12,0.05,0,"REGULAR","IEF240621C00135000","USD",2024-06-21,0.132577033691406,FALSE,0.23,6,0,135,1,"IEF","2022-12-14",2024-06-21,2.20238095238095,0.085,98.255638
2023-02-02,"calls",0.1,0,0,"REGULAR","IEF240621C00140000","USD",2024-06-21,0.141610146484375,FALSE,0.05,21,0,140,1,"IEF","2023-02-02",2024-06-21,2.00396825396825,0.05,99.465996
2023-03-13,"calls",0.1,0.01,0,"REGULAR","IEF240621C00150000","USD",2024-06-21,0.165047412109375,FALSE,0.05,54,0,150,1,"IEF","2023-03-13",2024-06-21,1.84920634920635,0.055,98.510002
2023-03-06,"calls",49.5,49.15,0,"REGULAR","IEF250117C00050000","USD",2025-01-17,0.253425434570313,TRUE,45.85,0,0,50,3,"IEF","2023-03-06",2025-01-17,2.71031746031746,49.325,95
2022-11-18,"calls",24.5,19.5,0,"REGULAR","IEF250117C00080000","USD",2025-01-17,0.262153374633789,TRUE,20,5,0,80,5,"IEF","2022-11-18",2025-01-17,3.13888888888889,22,95.352432
2023-03-02,"calls",17.55,15.55,0,"REGULAR","IEF250117C00085000","USD",2025-01-17,0.17304293762207,TRUE,13.71,9,0,85,1,"IEF","2023-03-02",2025-01-17,2.72619047619048,16.55,94.410004
2023-02-13,"calls",19.35,12.95,0,"REGULAR","IEF250117C00088000","USD",2025-01-17,0.257392680053711,TRUE,12.55,1,0,88,1,"IEF","2023-02-13",2025-01-17,2.79365079365079,16.15,96.991081
2023-03-17,"calls",13.45,11.7,0,"REGULAR","IEF250117C00090000","USD",2025-01-17,0.156075333862305,TRUE,13.45,35,0,90,5,"IEF","2023-03-17",2025-01-17,2.66666666666667,12.575,99.260002
2023-03-07,"calls",11.45,9.65,0,"REGULAR","IEF250117C00093000","USD",2025-01-17,0.152687916564941,TRUE,8.53,3,0,93,2,"IEF","2023-03-07",2025-01-17,2.70634920634921,10.55,95.010002
2022-12-27,"calls",11.1,9.3,0,"REGULAR","IEF250117C00094000","USD",2025-01-17,0.157173955688477,TRUE,9.47,1,0,94,NA,"IEF","2022-12-27",2025-01-17,2.98412698412698,10.2,95.539047
2023-03-03,"calls",10.35,8.3,0,"REGULAR","IEF250117C00095000","USD",2025-01-17,0.153267744750977,TRUE,6.98,17,0,95,2,"IEF","2023-03-03",2025-01-17,2.72222222222222,9.325,95.169998
2023-02-28,"calls",9.55,7.65,0,"REGULAR","IEF250117C00096000","USD",2025-01-17,0.148110325622559,TRUE,6.6,2,0,96,1,"IEF","2023-02-28",2025-01-17,2.73412698412698,8.6,95.564003
2023-03-01,"calls",8.45,6.65,0,"REGULAR","IEF250117C00098000","USD",2025-01-17,0.146462392883301,TRUE,5.56,32,0,98,1,"IEF","2023-03-01",2025-01-17,2.73015873015873,7.55,94.800003
2023-03-01,"calls",7.85,6.15,0,"REGULAR","IEF250117C00099000","USD",2025-01-17,0.144173597412109,TRUE,5.02,66,0,99,1,"IEF","2023-03-01",2025-01-17,2.73015873015873,7,94.800003
2023-03-06,"calls",7.3,5.6,0,"REGULAR","IEF250117C00100000","USD",2025-01-17,0.142403595581055,FALSE,4.34,29,0,100,1,"IEF","2023-03-06",2025-01-17,2.71031746031746,6.45,95
2023-03-14,"calls",5.75,4.2,0,"REGULAR","IEF250117C00103000","USD",2025-01-17,0.136818934631348,FALSE,4.48,11,0,103,1,"IEF","2023-03-14",2025-01-17,2.67857142857143,4.975,97.580002
2023-01-13,"calls",4.1,2.67,0,"REGULAR","IEF250117C00104000","USD",2025-01-17,0.112588219909668,FALSE,4.55,1,0,104,NA,"IEF","2023-01-13",2025-01-17,2.91666666666667,3.385,98.576286
2023-03-22,"calls",4.95,3.45,1.3,"REGULAR","IEF250117C00105000","USD",2025-01-17,0.135506691894531,FALSE,4,11,48.148148,105,1,"IEF","2023-03-22",2025-01-17,2.6468253968254,4.2,99.290001
2023-03-14,"calls",4.55,3.15,0,"REGULAR","IEF250117C00106000","USD",2025-01-17,0.134286000976563,FALSE,3.41,14,0,106,1,"IEF","2023-03-14",2025-01-17,2.67857142857143,3.85,97.580002
2022-12-29,"calls",3.65,2.55,0,"REGULAR","IEF250117C00107000","USD",2025-01-17,0.122750471801758,FALSE,3.35,325,0,107,10,"IEF","2022-12-29",2025-01-17,2.97619047619048,3.1,95.778038
2022-10-31,"calls",0,0,0,"REGULAR","IEF250117C00108000","USD",2025-01-17,0.01563484375,FALSE,3,3,0,108,NA,"IEF","2022-10-31",2025-01-17,3.21031746031746,0,93.445
2023-03-07,"calls",3.55,2.32,0,"REGULAR","IEF250117C00109000","USD",2025-01-17,0.132210826416016,FALSE,1.98,1,0,109,NA,"IEF","2023-03-07",2025-01-17,2.70634920634921,2.935,95.010002
2023-03-09,"calls",3.25,2.09,0,"REGULAR","IEF250117C00110000","USD",2025-01-17,0.131417377319336,FALSE,1.4,46,0,110,1,"IEF","2023-03-09",2025-01-17,2.6984126984127,2.67,95.57
2023-01-17,"calls",1.39,0.85,0,"REGULAR","IEF250117C00112000","USD",2025-01-17,0.0982145843505859,FALSE,1.95,155,0,112,1,"IEF","2023-01-17",2025-01-17,2.90079365079365,1.12,98.267586
2023-03-08,"calls",2.29,1.38,0,"REGULAR","IEF250117C00114000","USD",2025-01-17,0.12970841003418,FALSE,1,2,0,114,NA,"IEF","2023-03-08",2025-01-17,2.70238095238095,1.835,94.980003
2023-03-17,"calls",2.1,1.23,0,"REGULAR","IEF250117C00115000","USD",2025-01-17,0.129586340942383,FALSE,1.44,1,0,115,1,"IEF","2023-03-17",2025-01-17,2.66666666666667,1.665,99.260002
2023-03-22,"calls",1.35,0.71,-0.33000004,"REGULAR","IEF250117C00120000","USD",2025-01-17,0.129281168212891,FALSE,0.87,12,-27.500004,120,5,"IEF","2023-03-22",2025-01-17,2.6468253968254,1.03,99.290001
2023-03-16,"calls",0.87,0.41,0,"REGULAR","IEF250117C00125000","USD",2025-01-17,0.129952548217773,FALSE,0.5,0,0,125,3,"IEF","2023-03-16",2025-01-17,2.67063492063492,0.64,98.099998
2022-11-30,"calls",0.18,0,0,"REGULAR","IEF250117C00150000","USD",2025-01-17,0.148690153808594,FALSE,0.2,1,0,150,NA,"IEF","2022-11-30",2025-01-17,3.09126984126984,0.09,96.820457
2023-03-06,"puts",0.01,0,0,"REGULAR","IEF230324P00091000","USD",2023-03-24,0.500005,FALSE,0.06,20,0,91,NA,"IEF","2023-03-06",2023-03-24,0.0714285714285714,0.005,95
2023-03-03,"puts",0.1,0,0,"REGULAR","IEF230324P00093500","USD",2023-03-24,0.5273484765625,FALSE,0.35,0,0,93.5,2,"IEF","2023-03-03",2023-03-24,0.0833333333333333,0.05,95.169998
2023-02-10,"puts",0.1,0.04,0,"REGULAR","IEF230324P00094000","USD",2023-03-24,0.49023947265625,FALSE,0.25,1,0,94,NA,"IEF","2023-02-10",2023-03-24,0.166666666666667,0.07,96.761543
2023-03-02,"puts",0.1,0,0,"REGULAR","IEF230324P00094500","USD",2023-03-24,0.45313046875,FALSE,0.92,7,0,94.5,NA,"IEF","2023-03-02",2023-03-24,0.0873015873015873,0.05,94.410004
2023-03-02,"puts",0.1,0,0,"REGULAR","IEF230324P00095000","USD",2023-03-24,0.414068359375,FALSE,1.25,1,0,95,NA,"IEF","2023-03-02",2023-03-24,0.0873015873015873,0.05,94.410004
2023-02-21,"puts",0.1,0,0,"REGULAR","IEF230324P00095500","USD",2023-03-24,0.37695935546875,FALSE,0.99,1,0,95.5,NA,"IEF","2023-02-21",2023-03-24,0.123015873015873,0.05,95.164818
2023-03-22,"puts",0.09,0,0,"REGULAR","IEF230324P00096000","USD",2023-03-24,0.32813171875,FALSE,0.05,510,0,96,71,"IEF","2023-03-22",2023-03-24,0.00793650793650794,0.045,99.290001
2023-03-22,"puts",0.06,0,-0.009999998,"REGULAR","IEF230324P00096500","USD",2023-03-24,0.2617261328125,FALSE,0.07,255,-12.499998,96.5,69,"IEF","2023-03-22",2023-03-24,0.00793650793650794,0.03,99.290001
2023-03-22,"puts",0.05,0,-0.13,"REGULAR","IEF230324P00097000","USD",2023-03-24,0.2148516015625,FALSE,0.09,31,-59.090908,97,194,"IEF","2023-03-22",2023-03-24,0.00793650793650794,0.025,99.290001
2023-03-21,"puts",0.06,0.01,0,"REGULAR","IEF230324P00097500","USD",2023-03-24,0.187508125,FALSE,0.28,48,0,97.5,16,"IEF","2023-03-21",2023-03-24,0.0119047619047619,0.035,98
2023-03-22,"puts",0.11,0.05,-0.19999999,"REGULAR","IEF230324P00098000","USD",2023-03-24,0.17774259765625,FALSE,0.37,267,-35.087715,98,257,"IEF","2023-03-22",2023-03-24,0.00793650793650794,0.08,99.290001
2023-03-22,"puts",0.2,0.13,-0.51,"REGULAR","IEF230324P00098500","USD",2023-03-24,0.170906728515625,FALSE,0.3,10,-62.96296,98.5,65,"IEF","2023-03-22",2023-03-24,0.00793650793650794,0.165,99.290001
2023-03-21,"puts",0.4,0.27,0,"REGULAR","IEF230324P00099000","USD",2023-03-24,0.18164880859375,FALSE,1.15,21,0,99,13,"IEF","2023-03-21",2023-03-24,0.0119047619047619,0.335,98
